job_list_id,Company,Title,Link,Job,Location
114,(주)와이톤,이커머스 플랫폼 웹개발자 모집 (경력5년~7년) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49524501,"백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드, 반응형웹",서울 강남구 외
115,옴니커뮤니케이션,웹개발자 신입/경력 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49576686,"백엔드/서버개발, 웹개발, 유지보수, Java, JSP",부산 금정구
116,(주)대건소프트,(주)대건소프트 웹 개발자 신입/경력 직원 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49571513,"백엔드/서버개발, 웹개발, 프론트엔드, SI개발, 데이터시각화",대전 유성구
117,(주)서울원격평생교육원,(주)서울원격평생교육원 학점은행제 LMS개발/유지보수 경력 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49568158,"백엔드/서버개발, 웹개발, 유지보수, 프론트엔드, ASP.NET",서울 금천구
118,(주)트위니,[로봇개발본부] 이동로봇 관제 서버(ACS) S/W개발자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49461726,"데이터엔지니어, 백엔드/서버개발, 유지보수, 프론트엔드, SE(시스템엔지니어)",대전 유성구
119,(주)나래트랜드,2024년 S/W 개발자(데이터엔지니어) 정규직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49566873,"데이터엔지니어, 앱개발, 웹개발, 프론트엔드, 빅데이터",경기 부천시 원미구
120,(주)뷰리드 강남오피스,PHP 백엔드 개발자 경력 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49556616,"백엔드/서버개발, 앱개발, 웹개발, 웹마스터, 유지보수",서울 강남구 외
121,(주)지누켐,풀스택 웹 개발자 모집 (서울/재택)(경력 3년 이상) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49563475,"백엔드/서버개발, 웹개발, 유지보수, 프론트엔드, 알고리즘",경남 진주시
122,(주)지누켐,풀스택 웹 개발자 모집 (진주)(경력 3년 이상) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49563396,"백엔드/서버개발, 웹개발, 유지보수, 프론트엔드, 알고리즘",경남 진주시
123,소프트랩스,[JAVA 개발자] 백엔드/서버개발 경력직 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49561723,"데이터엔지니어, 백엔드/서버개발, 웹개발, 유지보수, 웹표준·웹접근성",서울 금천구
124,(주)브랜뉴닷컴,(주)브랜뉴닷컴 경력 개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49559721,"백엔드/서버개발, 웹개발, 유지보수, Javascript, Linux",서울 금천구
125,(주)다큐멘테크,웹사이트 및 프로그램 유지보수 인력채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49502624,"기술지원, 백엔드/서버개발, 앱개발, 웹개발, 유지보수",경기 하남시
126,비전세미콘(주),비전세미콘(주) 기술연구소 SW 개발 경력자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49344214,"백엔드/서버개발, 앱개발, 프론트엔드, S/W, 유지보수",세종 세종특별자치시
127,오직(주),웹서비스 개발자 경력(7년 이상) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49447796,"백엔드/서버개발, 앱개발, 웹개발, 유지보수, Java",서울 금천구
128,이지케어텍(주),[의료IT1위] 2024년 의료정보시스템 S/W 개발자(경력) 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49347129,"백엔드/서버개발, 앱개발, 유지보수, 프론트엔드, DBA",서울 중구 외
129,(주)더크림유니언,[더크림유니언] 웹 개발자 채용 (주니어/시니어) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49442861,"앱개발, 웹개발, 유지보수, 프론트엔드, API",서울 강남구
130,(주)인실리코젠,JAVA(자바) 개발자 경력 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49428000,"백엔드/서버개발, 웹개발, 프론트엔드, SI개발, 알고리즘",경기 용인시 기흥구 외
131,(주)클리프,[웹에이전시]홈페이지제작 웹개발자 경력자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49422520,"백엔드/서버개발, 웹개발, 유지보수, 프론트엔드, 반응형웹",서울 금천구
132,(주)뉴로라인즈,웹 서비스 JAVA 개발자(경력) 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49408077,"백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드, 데이터시각화",서울 마포구
133,(주)이사대학,웹 어플 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49523862,"백엔드/서버개발, 앱개발, 웹개발, 퍼블리셔, 프론트엔드",서울전체 외
134,(주)할로와,[자사 플랫폼] 풀스택 개발자 (3~5년차) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49498950,"백엔드/서버개발, 앱개발, 웹개발, 퍼블리셔, 프론트엔드",서울전체 외
135,(주)에이치비엠피,"풀스택 앱 개발 (Angular, Node, React) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49479907,"백엔드/서버개발, 앱개발, 웹개발, 퍼블리셔, 프론트엔드",서울전체 외
136,(주)덴컴,[음성 AI 선두기업 덴컴] 백엔드 개발 팀장 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49620139,"기술지원, 데이터엔지니어, 백엔드/서버개발, 앱개발, 웹개발",서울 강남구 외
137,(주)메타빈스,환경장치 IoT개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49604530,"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 앱개발",인천 서구
138,한울(주),2025년 S/W 개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49372932,"기술지원, 백엔드/서버개발, 앱개발, 웹개발, 프론트엔드",경기 광명시
139,(주)오토소프트,자율주행 제품  SW기능검증 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49613263,"기술지원, 데이터엔지니어, 앱개발, 웹개발, 유지보수",경기 용인시 수지구
140,토모도모(주),"KB국민은행 Vue, JAVA 개발자 채용 (중급,고급 / 여의도) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49612943,"백엔드/서버개발, 웹개발, 유지보수, 프론트엔드, Java",서울 영등포구
141,(주)플그림,2024 하반기 개발직군 경력직 채용[AA] 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49432172,"백엔드/서버개발, 앱개발, 웹개발, 퍼블리셔, 프론트엔드",서울 성동구 외
142,(주)메타빈스,품질관리 테스트엔지니어 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49604488,"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 앱개발",인천 서구
143,피디엠테크,스마트팩토리 SW 개발자 채용(신입/경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49600189,"데이터분석가, 백엔드/서버개발, 앱개발, 웹개발, 프론트엔드",대구 달서구
144,(주)알엠에쓰플렛폼,JAVA 개발자 신입 및 경력 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49593782,"백엔드/서버개발, 앱개발, 웹개발, 프론트엔드, SE(시스템엔지니어)",서울 마포구 외
145,(주)데이터마케팅코리아,(주)데이터마케팅코리아 LLM App Backend 엔지니어링 직무 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49373738,"데이터엔지니어, 백엔드/서버개발, 앱개발, 웹개발, 빅데이터",서울 강남구
146,(주)에이치엠이스퀘어,연구원 모집 (프런트엔드 및 풀스택 SW 개발) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49343820,"백엔드/서버개발, 앱개발, 웹개발, 프론트엔드, 반응형웹",경기 용인시 수지구
147,(주)뉴로메카,[뉴로메카] 비전 개발 담당자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49331660,"기술지원, 백엔드/서버개발, 앱개발, 웹개발, 프론트엔드",서울 성동구
148,(주)테스트웍스,[잠실 IT 기업] Robot Vision 엔지니어 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49329805,"데이터분석가, 데이터엔지니어, 백엔드/서버개발, 웹개발, 웹마스터",서울 송파구
149,㈜지노시스템,[지노시스템] 웹(JAVA) 개발자 경력직 채용(IT/SI/GIS)-정규직 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49318083,"백엔드/서버개발, 앱개발, 웹개발, 프론트엔드, Ajax",서울 영등포구
150,(주)큐드,지역별 S/W 테스트 엔지니어 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49664419,"기술지원, 데이터엔지니어, 백엔드/서버개발, 유지보수, QA/테스터",경기 성남시 분당구 외
151,(사)스마트인재개발원,"[81%취업] 빅데이터,AI 무료취업과정 모집! 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=48920397&adsCategoryItem=effect_bold&,"백엔드/서버개발, 앱개발, 웹개발, 머신러닝, 빅데이터",광주 남구 외
152,(주)아이마켓코리아,시스템 기획/운영 담당 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49606995&adsCategoryItem=effect_bold&,"데이터엔지니어, 백엔드/서버개발, 보안컨설팅, 유지보수, 정보보안",서울 강남구
153,(주)성원아이북랜드,[강남본사] 각 부문 신입/경력직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49653510&adsCategoryItem=effect_bold&,"백엔드/서버개발, 웹개발, 프론트엔드, ASP, CSS",서울 서초구 외
154,(주)엔켐,2024년 12월 국내 및 해외 전부문 수시 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49494085&adsCategoryItem=effect_bold&,"앱개발, 웹개발, SE(시스템엔지니어), ERP, 감사",충남 천안시 동남구 외
155,주식회사 스타랩스,[스타랩스] 웹개발자 초/중/고/특급 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49569017,"백엔드/서버개발, 웹개발, 프론트엔드, SE(시스템엔지니어), AWS",서울 강남구
156,(주)딜리버리랩,프론트엔드 개발자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49661872,"백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드, DBA",서울 성동구 외
157,(주)코오롱,2024년 코오롱그룹 12월 정기공채 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49611068&adsCategoryItem=effect_bold&,"데이터분석가, 데이터엔지니어, 백엔드/서버개발, SE(시스템엔지니어), 네트워크",경기 과천시 외
158,(주)기가스,글로벌결제플랫폼 백엔드 개발자(Python/Django) 경력직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49633285,"백엔드/서버개발, 웹개발, AWS, Django, PostgreSQL",대구 수성구
159,(주)아이피샵,프론트엔드 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49626371,"웹개발, 프론트엔드, ECMAScript, Javascript, PHP",서울 강남구 외
160,(주)더블미디어,백엔드 개발자 모집 (부산) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49657075,"백엔드/서버개발, 웹개발, 프론트엔드, 인프라, AWS",부산전체 외
161,(주)바비톡,Backend Developer (Senior) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49660245,"백엔드/서버개발, 웹개발, DBA, 인프라, AWS",서울 강남구 외
162,(주)바비톡,Backend Developer (Middle) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49660244,"백엔드/서버개발, 웹개발, DBA, 인프라, AWS",서울 강남구 외
163,(주)커런시유나이티드,"Full stack개발 경력채용 (AWS, AI 경험필수) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49658359,"백엔드/서버개발, 프론트엔드, QA/테스터, 블록체인, 빅데이터",서울 마포구
164,(주)떠나펫,[반려동물 스타트업] 프론트엔드 개발자 채용 공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49511473,"앱개발, 웹개발, 프론트엔드, 기술기획, 앱기획",경북 경산시
165,주식회사핀즐,프론트엔드 개발자 경력채용(3년~5년) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49640816,"웹개발, 프론트엔드, ECMAScript, Javascript, React",서울전체 외
166,엔에이치엔케이씨피,[NHN KCP] 프론트엔드 개발 담당 모집 (사원/대리급) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49636397,"백엔드/서버개발, 프론트엔드, Nginx, RDBMS, Linux",서울 구로구
167,(주)디엠테크컨설팅,(주)디엠테크컨설팅(본사) DevOps/클라우드 엔지니어 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49636174,"백엔드/서버개발, 웹개발, 프론트엔드, 클라우드, DevOps",경기 화성시 외
168,파킹클라우드(주),클라우드 Java 백엔드 개발자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49506791,"백엔드/서버개발, 웹개발, 유지보수, 솔루션, API",서울 금천구
169,파킹클라우드(주),웹 프론트엔드 개발자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49398294,"백엔드/서버개발, 웹개발, 프론트엔드, 반응형웹, 웹표준·웹접근성",서울 금천구
170,(주)커넥트웨이브,[커넥트웨이브] 메이크샵 백엔드 개발자 채용(경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49573101,"백엔드/서버개발, 웹개발, SI개발, 개발PM, 유지보수",서울 금천구
171,(주)잉카인터넷,[DevGroup] Frontend 개발자 모집 - 주 4.5일제 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49634170,"웹개발, AWS, HTML, Java, Javascript",서울 강서구
172,주식회사 비전파트너스,2025년 WEB/APP 업무시스템 유지보수 개발자  모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49634047,"앱개발, 웹개발, 유지보수, .NET, Android",전남 나주시
173,(주)모두의연구소,프론트엔드 개발자(5년 이상) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49625621,"백엔드/서버개발, 웹개발, 프론트엔드, 인프라, AWS",서울 강남구 외
174,디만트코리아(주),덴마크 의료기기 대표 기업 2024년 하반기 공개 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49583723,"백엔드/서버개발, 웹개발, 정보보안, 네트워크, API",서울 중구
175,한국메티슨특수가스(주),2025년 각 부문 신입/경력사원 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49628606,"데이터분석가, 데이터엔지니어, 백엔드/서버개발, 유지보수, SE(시스템엔지니어)",충남 아산시 외
176,(주)오투플러스,프론트엔드 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49618556,"웹개발, 프론트엔드, Angular, ECMAScript, Git",경기전체 외
177,비즈톡(주),카카오톡 상담톡 및 챗봇 서비스 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49618464,"백엔드/서버개발, 웹개발, 프론트엔드, C++, C언어",서울 강남구 외
178,주식회사오프리메드,2024년 (주)오프리메드 AI 개발자 공개채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49632456,"기술지원, 데이터분석가, 데이터엔지니어, 웹개발, 검색엔진",경기 수원시 영통구
179,일성 유한책임회사,풀스택 개발자 채용공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49620908,"백엔드/서버개발, 웹개발, 퍼블리셔, 프론트엔드, DBA",대구전체 외
180,(주)덴컴,프론트엔드 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49622645,"웹개발, 프론트엔드, DBA, ECMAScript, Java",서울 강남구 외
181,(주)크레버스,Back-Office 통합 서비스 유지보수 경력직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49604759,"백엔드/서버개발, 웹개발, DBA, SE(시스템엔지니어), 인프라",서울 강남구 외
182,(주)이비즈테크,시스템 사업부 시스템 엔지니어 신입 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49596045,"백엔드/서버개발, 웹개발, 정보보안, SE(시스템엔지니어), 인프라",서울 마포구 외
