course_id,auth,academy_name,region,course_name,start_date,end_date,tr_date,total_hour,employment_rate,price_total,self_payment
153,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,[스마트웹&콘텐츠개발] UI/UX 웹퍼블리셔 프론트개발 웹디자인&코딩 기획부터 포트폴리오 취업대비 A,20250124,20250722,119,950,70,6925500,0
154,우수훈련기관 5년 인증,하이미디어아카데미인재개발원,서울 종로구,"(스마트웹&콘텐츠개발)자바(JAVA) 풀스택개발자(React, Springboot, AWS)A",20250124,20250721,119,950,51,6925500,0
155,"우수훈련기관,BHA 5년 인증",연희직업전문학교(주),인천 서구,"(스마트웹&콘텐츠개발)자바(JAVA),스프링(Spring)활용 백엔드개발 풀스택 웹개발자 B",20250124,20250716,117,934,78.4,6808860,0
156,우수훈련기관 5년 인증,성남 그린컴퓨터아카데미,경기 성남시 분당구,"(디지털디자인) UI/UX 디자인 및 개발(웹, 앱, 피그마) 실무 프로젝트",20250124,20250617,95,760,59.8,6094440,0
157,우수훈련기관 5년 인증,인천 그린컴퓨터아카데미,인천 부평구,"[디지털디자인] UI/UX 프론트엔드 반응형 웹디자인&웹퍼블리셔 (웹,앱,피그마) 개발 양성과정 C",20250124,20250616,95,760,80,5540400,0
158,"우수훈련기관,BHA 5년 인증",연희직업전문학교(주),인천 서구,(디지털디자인) UIUX 웹앱디자인(피그마[Figma]) & 프론트엔드(react.js) 개발자 B,20250124,20250617,95,760,78.4,5540400,0
159,우수훈련기관 5년 인증,성남 그린컴퓨터아카데미,경기 성남시 분당구,(AI 활용 소프트웨어 개발 및 응용) 자바(JAVA) & 파이썬(python) 개발 및 머신러닝 실무,20250124,20250807,132,1050,59.8,7654500,0
160,우수훈련기관 5년 인증,이젠아카데미 DX교육센터,서울 종로구,UIUX 웹디자인(피그마[Figma]) & 프론트엔드(react.js) C,20250124,20250530,85,760,76,5717540,0
161,훈련기관 3년 인증,메가넥스트평생교육원,서울 강남구,[근로자카드제][원패스] 리눅스마스터 2급 올인원,20250125,20250224,,21,해당없음,62370,21830
162,훈련기관 3년 인증,메가넥스트평생교육원,서울 강남구,[근로자카드제]비전공자도 쉽게 하는 Python 입문,20250125,20250224,,17,해당없음,50490,17680
163,우수훈련기관 5년 인증,(주)유비온,서울 구로구,와우패스! SQL 개발자(SQLD) 합격반(이론+문풀),20250208,20250307,,25,해당없음,74250,25990
164,우수훈련기관 5년 인증,하이미디어컴퓨터학원,서울 노원구,파이썬 기초,20250125,20250308,6,30,해당없음,198600,69510
165,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,(핵심만 쏙쏙 배우는)자바(JAVA)프로그래밍 코딩,20250125,20250405,10,60,57.8,397200,139020
166,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,챗GPT만 있으면 왕초보도 파이썬(Python)코딩 전문가!!,20250125,20250308,6,36,57.8,238320,83420
167,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,"왕초보도 쉽게 마스터하는 웹퍼블리셔(웹디자인)HTML5,CSS3",20250125,20250308,6,36,57.8,238320,83420
168,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,챗GPT를 활용하면 왕초보도 순식간에 파이썬(Python)전문가로 변신!,20250125,20250405,10,60,57.8,397200,139020
169,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,"(웹디자인(웹퍼블리셔) 이렇게 쉽다고?)UI/UX 웹퍼블리셔(Html5,CSS3)",20250125,20250315,14,100,57.8,662000,231700
170,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,(재밌고 쉽게 배우자)SQL 개발자의 1단계!! 자격증(SQLD) 취득!!,20250125,20250308,6,36,57.8,238320,83420
171,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,왕초보가 자바(JAVA)프로그래밍 코딩이랑 빨리 친해지는 비결!!,20250125,20250308,6,36,57.8,238320,83420
172,우수훈련기관 5년 인증,그린컴퓨터아트학원,서울 구로구,리액트(React.js) 기초 & 활용,20250125,20250308,6,36,해당없음,238320,83420
173,훈련기관 3년 인증,메가넥스트평생교육원,서울 강남구,[근로자카드제][ITⓔ코칭] Oracle로 배우는 실전 데이터관리,20250125,20250224,,17,해당없음,50490,17680
174,우수훈련기관 5년 인증,하이미디어컴퓨터학원,서울 노원구,파이썬 중급,20250125,20250308,6,30,해당없음,198600,69510
175,우수훈련기관 5년 인증,강남 그린컴퓨터아카데미,서울 강남구,『주말반』첫 코딩 with 파이썬,20250125,20250308,6,36,해당없음,238320,83420
176,우수훈련기관 5년 인증,더조은컴퓨터아카데미 종로,서울 종로구,[60시간 단기 완성]SQL 개발자 자격증(SQLD) 취득_주말,20250125,20250223,10,60,40.8,397200,139020
177,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,"(C언어가 이렇게 쉽다고?)C,C++프로그래밍 코딩",20250125,20250405,10,60,57.8,397200,139020
178,,(주)이스트소프트,서울 서초구,"[이스트캠프]오르미 백엔드 개발(Java, Spring, JPA)",20250127,20250617,91,728,42.1,13213200,0
179,우수훈련기관 5년 인증,엠비씨(MBC)아카데미컴퓨터학원 천호점,서울 강동구,(기업연계형) AI를 이용한 스마트플랫폼 개발자 양성과정,20250127,20250902,150,1200,87.5,11372400,0
180,우수훈련기관 5년 인증,엠비씨(MBC)아카데미컴퓨터학원 천호점,서울 강동구,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,20250127,20250729,125,994,87.5,9420130,0
181,,(주)엘리스그룹,서울 강남구,데이터 분석의 첫걸음! 파이썬 객체지향 프로그래밍,20250127,20250307,40,9,해당없음,99000,9900
182,,(주)엘리스그룹,서울 강남구,데이터 분석의 첫걸음! 파이썬 기초 1,20250127,20250307,40,9,해당없음,99000,9900
183,우수훈련기관 5년 인증,부산더조은직업전문학교,부산 부산진구," AI기반 빅데이터분석(파이썬,머신러닝,딥러닝) 및 자동화솔루션(RPA) 개발자 양성과정",20250127,20250610,90,720,해당없음,6196320,0
184,,(주)엘리스그룹,서울 강남구,Java 개발자가 되기 위한 첫걸음 2,20250127,20250307,40,9,해당없음,99000,9900
185,,(주)엘리스그룹,서울 강남구,데이터를 자유자재로! SQL 기초 2,20250127,20250307,40,9,해당없음,99000,9900
186,훈련기관 1년 인증,그린컴퓨터학원,광주 서구,기초언어 파이썬(Python) 프로그래밍,20250127,20250305,10,30,해당없음,198600,69510
187,,(주)엘리스그룹,서울 강남구,Java 개발자가 되기 위한 첫걸음 1,20250127,20250307,40,9,해당없음,99000,9900
188,,(주)엘리스그룹,서울 강남구,데이터를 자유자재로! SQL 기초 1,20250127,20250307,40,9,해당없음,99000,9900
189,훈련기관 1년 인증,그린컴퓨터학원,광주 서구,기초언어 자바(JAVA) 프로그래밍,20250127,20250305,10,30,해당없음,198600,69510
190,,(주)엘리스그룹,서울 강남구,개발자 취업을 위한 자료구조 알고리즘 핵심완성,20250127,20250307,40,36,해당없음,447000,44700
191,,(주)엘리스그룹,서울 강남구,데이터 분석의 첫걸음! 파이썬 기초 2,20250127,20250307,40,9,해당없음,99000,9900
192,우수훈련기관 5년 인증,그린컴퓨터디자인학원,대구 중구,"(빅데이터전문가) 빅데이터 개발자(파이썬, 자바, R)",20250127,20250715,113,900,해당없음,6561000,0
193,훈련기관 3년 인증,엠비씨(MBC)아카데미 컴퓨터교육센터,서울 관악구,(디지털컨버전스) 자바(JAVA)기반 스프링프레임워크 응용SW개발자 양성과정 A,20250127,20250714,113,900,85.3,6561000,0
194,우수훈련기관 5년 인증,부산더조은직업전문학교,부산 부산진구,(디지털컨버전스)가상화 솔루션(Docker)과 클라우드(AWS) 서비스 기반 웹&앱 개발자 양성과정A,20250127,20250711,113,900,51.6,6561000,0
195,우수훈련기관 5년 인증,인천 그린컴퓨터아카데미,인천 부평구,"[디지털디자인] UI/UX 프론트엔드 반응형 웹디자인&웹퍼블리셔 (웹,앱,피그마) 개발 양성과정 B",20250127,20250617,95,760,80,5540400,0
196,우수훈련기관 5년 인증,(주)휴먼교육센터,충남 천안시 동남구,"자바(JAVA),스프링(Spring)기반 디지털컨버전스 개발자 양성과정",20250127,20250711,113,900,77.5,6561000,0
197,우수훈련기관 5년 인증,메가스터디아이티(IT)아카데미학원,서울 강남구,"(정보시스템구축)서버,네트워크,모의해킹을 활용한 정보보안 관리자 양성",20250127,20250626,102,810,해당없음,5904900,0
198,훈련기관 3년 인증,엠비씨(MBC)아카데미 컴퓨터교육센터,서울 구로구,(디지털컨버전스) 자바(JAVA)기반 스프링프레임워크 응용SW개발자 양성과정 B,20250127,20250714,113,900,85.3,6561000,0
199,,코드잇 평생교육원,서울 강남구,"1% 일잘러로 성장하는 필수 생산성 도구 (챗GPT, 노션 등)",20250128,20250225,22,71,해당없음,500000,50000
200,,팀스파르타주식회사,서울 강남구,3D 게임 개발이 처음이어도 언리얼+블루프린트로 쉽게 배우는 3D 게임 개발,20250128,20250310,42,28,해당없음,490000,49000
201,,팀스파르타주식회사,서울 강남구,실무에 바로 쓰는 쿠버네티스 클라우드,20250128,20250303,35,46,해당없음,490000,49000
202,,팀스파르타주식회사,서울 강남구,"[개발자 입문] 웹개발의 봄, Spring",20250128,20250224,28,42,해당없음,490000,49000
203,,팀스파르타주식회사,서울 강남구,"시니어로 가는 지름길, 프론트엔드 실무 스킬(TDD, CI/CD, 성능 최적화)",20250128,20250303,35,30,해당없음,490000,49000
204,,팀스파르타주식회사,서울 강남구,[왕초보] Kotlin으로 만드는 공공데이터 활용 안드로이드 앱,20250128,20250303,35,31,해당없음,490000,49000
205,,팀스파르타주식회사,서울 강남구,[왕초보] 코딩이 처음이어도 쉽게 배우는 웹개발 A to Z,20250128,20250303,35,54,해당없음,490000,49000
206,,팀스파르타주식회사,서울 강남구,웹개발이 처음이어도 쉽게 배우는 GPT 웹개발,20250128,20250303,35,31,해당없음,490000,49000
207,,팀스파르타주식회사,서울 강남구,[스킬업] 클라우드가 처음이어도 쉽게 배우는 AWS A to Z,20250128,20250303,14,12,해당없음,290000,29000
208,,팀스파르타주식회사,서울 강남구,[왕초보] 플러터(Flutter)로 시작하는 앱개발 종합반,20250128,20250303,35,49,해당없음,490000,49000
209,,팀스파르타주식회사,서울 강남구,실무에 바로 쓰는 Next.js,20250128,20250303,35,35,해당없음,490000,49000
210,,팀스파르타주식회사,서울 강남구,실무에 바로 쓰는 React,20250128,20250303,35,34,해당없음,490000,49000
211,,팀스파르타주식회사,서울 강남구,[스킬업] 실무에 바로 쓰이는 알고리즘 by Python,20250128,20250303,35,46,해당없음,490000,49000
212,,팀스파르타주식회사,서울 강남구,[왕초보] Unity로 메타버스 3D 게임 만들기,20250128,20250303,35,23,해당없음,490000,49000
213,,팀스파르타주식회사,서울 강남구,[왕초보] 칼퇴를 부르는 파이썬 업무 자동화,20250128,20250303,35,43,해당없음,490000,49000
214,,팀스파르타주식회사,서울 강남구,[왕초보] ChatGPT 300% 활용하기,20250128,20250310,42,68,해당없음,490000,49000
215,우수훈련기관 5년 인증,마이에듀,서울 금천구,[원패스] 핵심공략 정보처리기사 필기 종합반 (2024),20250205,20250405,,56,해당없음,166320,58220
216,훈련기관 1년 인증,주식회사인천일보아카데미,인천 미추홀구,음성인식 서비스 개발을 위한 딥러닝 프로젝트,20250129,20250227,30,23,해당없음,161000,16100
217,훈련기관 1년 인증,주식회사인천일보아카데미,인천 미추홀구,인공지능 한바퀴: 데이터라벨링부터 모델링까지 돌아보기,20250129,20250227,30,33,해당없음,268620,26870
218,훈련기관 3년 인증,윈스펙원격평생교육원,서울 강남구,비전공자도 쉽게 배우는 생산관리 데이터분석 실습,20250129,20250228,31,31,해당없음,252340,25240
219,훈련기관 1년 인증,주식회사인천일보아카데미,인천 미추홀구,코딩없이 배우는 인공지능 기초&챗GPT 활용,20250205,20250306,30,21,해당없음,147000,14700
220,훈련기관 3년 인증,케이지에듀원 원격평생교육원,서울 중구,[원패스] 리눅스마스터 2급 올인원,20250129,20250228,,21,해당없음,62370,21830
221,훈련기관 3년 인증,케이지에듀원 원격평생교육원,서울 중구,[ITⓔ코칭] Oracle로 배우는 실전 데이터관리,20250129,20250228,,17,해당없음,50490,17680
222,우수훈련기관 5년 인증,엠비씨(MBC)아카데미 컴퓨터교육센터 수원점,경기 수원시 팔달구,"클라우드 기반의 웹&앱 풀스택 개발자 양성(자바,도커,보안,AWS)",20250131,20250722,119,950,77.1,9018350,0
223,훈련기관 3년 인증,더조은컴퓨터아트학원,경기 고양시 일산동구,기업 실무프로젝트 기반 자바&프론트엔드 개발자 양성과정,20250131,20250728,123,920,56.3,8733560,0
224,우수훈련기관 5년 인증,역삼 그린컴퓨터아카데미,서울 강남구,[스타트업]현장실무 클라우드를 활용한 자바 스프링프레임워크 개발자과정,20250131,20250730,125,1000,해당없음,9477000,0
225,우수훈련기관 5년 인증,엠비씨(MBC)아카데미 컴퓨터교육센터 수원점,경기 수원시 팔달구,심화_AI Roboflow를 활용한 부유물탐지 시스템 구축과정,20250131,20250402,43,340,77.1,4966040,0
226,,베스핀글로벌주식회사,서울 서초구,[베스핀글로벌] 멀티클라우드 엔지니어 취업 실무 과정,20250131,20250730,125,1000,해당없음,18150000,0
227,"우수훈련기관,BHA 5년 인증",구디아카데미,서울 금천구,[프로젝트] 클라우드(AWS)활용 자바/스프링 개발 부트캠프,20250131,20250813,130,1040,68.9,9872720,0
228,우수훈련기관 5년 인증,이젠아카데미컴퓨터학원,경기 구리시,자바(Java) 풀스택 개발 부트캠프,20250131,20250729,124,960,83.3,9113280,0
229,,주식회사구름,경기 성남시 분당구,심화_다양한 AI워크로드 최적화를 위한 클라우드 엔지니어링 전문가 과정,20250131,20250403,44,348,38.2,5082880,0
230,훈련기관 3년 인증,인천구월그린컴퓨터아트학원,인천 남동구,"(산대특)공공 데이터 활용 자바 풀스텍 웹 개발자(Spring, AWS, React) 양성과정",20250131,20250715,113,900,해당없음,7745400,0
231,우수훈련기관 5년 인증,인천 그린컴퓨터아카데미,인천 부평구,(산대특) 클라우드와 챗GPT를 활용한 자바 풀스택 웹개발자 양성과정,20250131,20250714,113,900,해당없음,7745400,0
